Company,Location,Date,Rocket,Mission,RocketStatus,MissionStatus,Latitude,Longitude,Country
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1982-06-25,Molniya-M /Block 2BL,Cosmos 1382,Retired,Success,62.927,40.57, Russia
NASA,LC-39A; Kennedy Space Center; Florida; USA,1982-06-27,Space Shuttle Columbia,STS-4,Retired,Success,28.5721,-80.648, USA
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1982-06-29,Cosmos-3M (11K65M),Cosmos 1383,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1982-07-07,Cosmos-3M (11K65M),Cosmos 1386,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1982-07-21,Cosmos-3M (11K65M),Cosmos 1388 to 1395,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 1/5; Baikonur Cosmodrome; Kazakhstan,1982-07-21,Molniya-M /Block ML,Molniya-1 nâ Â­100,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 107/1; Kapustin Yar; Russia,1982-07-29,Cosmos-3M (11K65M),Cosmos 1397,Retired,Success,48.574,45.728, Russia
RVSN USSR,Site 90/20; Baikonur Cosmodrome; Kazakhstan,1982-08-02,Tsyklon-2,Cosmos 1412,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1982-08-05,Vostok-2M,Cosmos 1400,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1982-08-27,Molniya-M /Block ML,Molniya-3 nâ Â­101,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 90/19; Baikonur Cosmodrome; Kazakhstan,1982-08-30,Tsyklon-2,Cosmos 1402,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1982-08-30,Cosmos-3M (11K65M),Strela-2M satellite,Retired,Success,62.927,40.57, Russia
MHI,LA-Y1; Tanegashima Space Center; Japan,1982-09-03,N-I,Kiku 4,Retired,Success,30.4,130.97, Japan
RVSN USSR,Site 90/20; Baikonur Cosmodrome; Kazakhstan,1982-09-04,Tsyklon-2,Cosmos 1405,Retired,Success,45.965,63.305, Kazakhstan
ESA,ELV-1 (SLV); Guiana Space Centre; French Guiana; France,1982-09-09,Ariane 1,MARCES-B & Sirio-2,Retired,Failure,5.236,-52.768, France
CASC,Site 138 (LA-2B); Jiuquan Satellite Launch Center; China,1982-09-09,Long March 2C,FSW-0 No.4,Active,Success,40.958,100.291, China
RVSN USSR,Site 32/2; Plesetsk Cosmodrome; Russia,1982-09-16,Tsyklon-3,Cosmos 1408,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1982-09-22,Molniya-M /Block 2BL,Cosmos 1409,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 32/1; Plesetsk Cosmodrome; Russia,1982-09-24,Tsyklon-3,Cosmos 1410,Retired,Success,62.927,40.57, Russia
General Dynamics,SLC-36B; Cape Canaveral AFS; Florida; USA,1982-09-28,Atlas-SLV3D Centaur-D1AR,Intelsat V -505,Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1982-10-19,Cosmos-3M (11K65M),Cosmos 1417,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 107/1; Kapustin Yar; Russia,1982-10-21,Cosmos-3M (11K65M),Cosmos 1418,Retired,Success,48.574,45.728, Russia
Martin Marietta,SLC-40; Cape Canaveral AFS; Florida; USA,1982-10-30,Titan 34D,DSCS-II-15 + DSCS-III-A1,Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1982-11-11,Cosmos-3M (11K65M),Cosmos 1420,Retired,Success,62.927,40.57, Russia
NASA,LC-39A; Kennedy Space Center; Florida; USA,1982-11-11,Space Shuttle Columbia,STS-5,Retired,Success,28.5721,-80.648, USA
Martin Marietta,SLC-4E; Vandenberg AFB; California; USA,1982-11-17,Titan IIID,KH-11,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1982-11-24,Cosmos-3M (11K65M),Strela-1M satellites,Retired,Failure,62.927,40.57, Russia
RVSN USSR,Site 1/5; Baikonur Cosmodrome; Kazakhstan,1982-12-08,Molniya-M /Block ML,Cosmos 1423,Retired,Partial Failure,45.965,63.305, Kazakhstan
RVSN USSR,Site 43/3; Plesetsk Cosmodrome; Russia,1982-12-14,Vostok-2M,Meteor-2 nâ Â­10,Retired,Success,62.927,40.57, Russia
General Dynamics,SLC-3W; Vandenberg AFB; California; USA,1982-12-21,Atlas-E/F Star-37S-ISS,DMSP 5D-2/F6,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1982-12-29,Cosmos-3M (11K65M),Cosmos 1427,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1983-01-12,Cosmos-3M (11K65M),Cosmos 1428,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1983-01-19,Cosmos-3M (11K65M),Cosmos 1429 to 1436,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1983-01-20,Vostok-2M,Cosmos 1437,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1983-01-25,Cosmos-3M (11K65M),Ta??foun nâ Â­32,Retired,Failure,62.927,40.57, Russia
MHI,LA-Y1; Tanegashima Space Center; Japan,1983-02-04,N-II Star-37E,Sakura 2a,Retired,Success,30.4,130.97, Japan
General Dynamics,SLC-3E; Vandenberg AFB; California; USA,1983-02-09,Atlas-H MSD,NOSS-5,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1983-02-16,Vostok-2M,Cosmos 1441,Retired,Success,62.927,40.57, Russia
ISAS,Mu Pad; Uchinoura Space Center; Japan,1983-02-20,Mu-III S,Tenma,Retired,Success,31.251,131.081, Japan
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1983-03-11,Molniya-M /Block ML,Molniya-3 nâ Â­103,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 86/1; Kapustin Yar; Russia,1983-03-15,Cosmos-3MRB (65MRB),Cosmos 1445 (BOR-4 Space Shuttle),Retired,Success,48.574,45.728, Russia
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1983-03-16,Molniya-M /Block ML,Molniya-1 nâ Â­104,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1983-03-24,Cosmos-3M (11K65M),Cosmos 1447,Retired,Success,62.927,40.57, Russia
General Dynamics,SLC-3W; Vandenberg AFB; California; USA,1983-03-28,Atlas-E/F Star-37S-ISS,NOAA-E,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1983-03-30,Cosmos-3M (11K65M),Cosmos 1448,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 1/5; Baikonur Cosmodrome; Kazakhstan,1983-04-02,Molniya-M /Block ML,Molniya-1 nâ Â­105,Retired,Success,45.965,63.305, Kazakhstan
NASA,LC-39A; Kennedy Space Center; Florida; USA,1983-04-04,Space Shuttle Challenger,STS-6,Retired,Success,28.5721,-80.648, USA
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1983-04-06,Cosmos-3M (11K65M),Cosmos 1450,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1983-04-12,Cosmos-3M (11K65M),Cosmos 1452,Retired,Success,62.927,40.57, Russia
ISRO,SLV LP; Satish Dhawan Space Centre; India,1983-04-17,SLV-3,Rohini RS-D2,Retired,Success,13.733,80.235, India
US Air Force,SLC-4W; Vandenberg AFB; California; USA,1983-04-17,Titan III(24)B,OPS 2925,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1983-04-19,Cosmos-3M (11K65M),Cosmos 1453,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 32/2; Plesetsk Cosmodrome; Russia,1983-04-23,Tsyklon-3,Cosmos 1455,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1983-04-25,Molniya-M /Block 2BL,Cosmos 1456,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 86/1; Kapustin Yar; Russia,1983-05-04,Cosmos-3MRB (65MRB),BOR-5 Shuttle,Retired,Success,48.574,45.728, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1983-05-06,Cosmos-3M (11K65M),Cosmos 1459,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 90/19; Baikonur Cosmodrome; Kazakhstan,1983-05-07,Tsyklon-2,Cosmos 1461,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1983-05-19,Cosmos-3M (11K65M),Cosmos 1463,Retired,Success,62.927,40.57, Russia
General Dynamics,SLC-36A; Cape Canaveral AFS; Florida; USA,1983-05-19,Atlas-SLV3D Centaur-D1AR,Intelsat V -506,Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1983-05-24,Cosmos-3M (11K65M),Cosmos 1464,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 107/1; Kapustin Yar; Russia,1983-05-26,Cosmos-3M (11K65M),Cosmos 1465,Retired,Success,48.574,45.728, Russia
General Dynamics,SLC-3E; Vandenberg AFB; California; USA,1983-06-09,Atlas-H MSD,NOSS-6,Retired,Success,34.742,-120.5724, USA
ESA,ELV-1 (SLV); Guiana Space Centre; French Guiana; France,1983-06-16,Ariane 1,ECS 1 & Oscar-10,Retired,Success,5.236,-52.768, France
NASA,LC-39A; Kennedy Space Center; Florida; USA,1983-06-18,Space Shuttle Challenger,STS-7,Retired,Success,28.5721,-80.648, USA
Martin Marietta,SLC-4E; Vandenberg AFB; California; USA,1983-06-20,Titan 34D,OPS-0721 (KH-9),Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 32/2; Plesetsk Cosmodrome; Russia,1983-06-22,Tsyklon-3,Cosmos 1470,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1983-07-01,Molniya-M /Block SO-L,Prognoz nâ Â­9,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1983-07-06,Cosmos-3M (11K65M),Cosmos 1473 to 1480,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1983-07-08,Molniya-M /Block 2BL,Cosmos 1481,Retired,Success,62.927,40.57, Russia
General Dynamics,SLC-3W; Vandenberg AFB; California; USA,1983-07-14,Atlas-E/F SGS-2,GPS-8,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 1/5; Baikonur Cosmodrome; Kazakhstan,1983-07-19,Molniya-M /Block ML,Molniya-1 nâ Â­106,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 31/6; Baikonur Cosmodrome; Kazakhstan,1983-07-24,Vostok-2M,Cosmos 1484,Retired,Success,45.965,63.305, Kazakhstan
Martin Marietta,SLC-4W; Vandenberg AFB; California; USA,1983-07-31,Titan III(34)B Agena-D,Jumpseat 7,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1983-08-03,Cosmos-3M (11K65M),Cosmos 1486,Retired,Success,62.927,40.57, Russia
MHI,LA-Y1; Tanegashima Space Center; Japan,1983-08-05,N-II Star-37E,Sakura 2b,Retired,Success,30.4,130.97, Japan
CASC,Site 138 (LA-2B); Jiuquan Satellite Launch Center; China,1983-08-19,Long March 2C,FSW-0 No.5,Active,Success,40.958,100.291, China
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1983-08-30,Molniya-M /Block ML,Molniya-3 nâ Â­107,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 107/1; Kapustin Yar; Russia,1983-08-31,Cosmos-3M (11K65M),Cosmos 1494,Retired,Success,48.574,45.728, Russia
NASA,LC-39A; Kennedy Space Center; Florida; USA,1983-09-05,Space Shuttle Challenger,STS-8,Retired,Success,28.5721,-80.648, USA
RVSN USSR,Site 32/1; Plesetsk Cosmodrome; Russia,1983-09-28,Tsyklon-3,Cosmos 1500,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1983-09-30,Cosmos-3M (11K65M),Cosmos 1501,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1983-10-05,Cosmos-3M (11K65M),Cosmos 1502,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1983-10-12,Cosmos-3M (11K65M),Cosmos 1503,Retired,Success,62.927,40.57, Russia
ESA,ELV-1 (SLV); Guiana Space Centre; French Guiana; France,1983-10-19,Ariane 1,Intelsat 507,Retired,Success,5.236,-52.768, France
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1983-10-26,Cosmos-3M (11K65M),Cosmos 1506,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1983-10-28,Vostok-2M,Meteor-2 nâ Â­11,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 90/20; Baikonur Cosmodrome; Kazakhstan,1983-10-29,Tsyklon-2,Cosmos 1507,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1983-11-11,Cosmos-3M (11K65M),Cosmos 1508,Retired,Success,62.927,40.57, Russia
General Dynamics,SLC-3W; Vandenberg AFB; California; USA,1983-11-18,Atlas-E/F Star-37S-ISS,DMSP 5D-2/F7,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1983-11-23,Molniya-M /Block ML,Molniya-1 nâ Â­108,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 32/2; Plesetsk Cosmodrome; Russia,1983-11-24,Tsyklon-3,Cosmos 1510,Retired,Success,62.927,40.57, Russia
NASA,LC-39A; Kennedy Space Center; Florida; USA,1983-11-28,Space Shuttle Columbia,STS-9,Retired,Success,28.5721,-80.648, USA
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1983-12-08,Cosmos-3M (11K65M),Cosmos 1513,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 32/2; Plesetsk Cosmodrome; Russia,1983-12-15,Tsyklon-3,Cosmos 1515,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1983-12-21,Molniya-M /Block ML,Molniya-3 nâ Â­109,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 86/1; Kapustin Yar; Russia,1983-12-27,Cosmos-3MRB (65MRB),Cosmos 1517 (BOR-4 Space Shuttle),Retired,Success,48.574,45.728, Russia
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1983-12-28,Molniya-M /Block 2BL,Cosmos 1518,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1984-01-05,Cosmos-3M (11K65M),Cosmos 1522 to 1529,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1984-01-11,Cosmos-3M (11K65M),Cosmos 1531,Retired,Success,62.927,40.57, Russia
MHI,LA-Y1; Tanegashima Space Center; Japan,1984-01-23,N-II Star-37E,Yuri 2a,Retired,Success,30.4,130.97, Japan
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1984-01-26,Cosmos-3M (11K65M),Cosmos 1534,Retired,Success,62.927,40.57, Russia
CASC,LC-3; Xichang Satellite Launch Center; China,1984-01-29,Long March 3,STTW 1 (Dong Fang Hong 2),Retired,Partial Failure,28.246,102.027, China
Martin Marietta,SLC-40; Cape Canaveral AFS; Florida; USA,1984-01-31,Titan 34D,OPS-0441 (Vortex),Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1984-02-02,Cosmos-3M (11K65M),Cosmos 1535,Retired,Success,62.927,40.57, Russia
NASA,LC-39A; Kennedy Space Center; Florida; USA,1984-02-03,Space Shuttle Challenger,STS-41-B,Retired,Success,28.5721,-80.648, USA
General Dynamics,SLC-3E; Vandenberg AFB; California; USA,1984-02-05,Atlas-H MSD,NOSS-7,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 32/2; Plesetsk Cosmodrome; Russia,1984-02-08,Tsyklon-3,Cosmos 1536,Retired,Success,62.927,40.57, Russia
ISAS,Mu Pad; Uchinoura Space Center; Japan,1984-02-14,Mu-III S,Ohzora,Retired,Success,31.251,131.081, Japan
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1984-02-21,Cosmos-3M (11K65M),Cosmos 1538,Retired,Success,62.927,40.57, Russia
ESA,ELV-1 (SLV); Guiana Space Centre; French Guiana; France,1984-03-05,Ariane 1,Intelsat 508,Retired,Success,5.236,-52.768, France
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1984-03-06,Molniya-M /Block 2BL,Cosmos 1541,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 32/2; Plesetsk Cosmodrome; Russia,1984-03-15,Tsyklon-3,Cosmos 1544,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1984-03-16,Molniya-M /Block ML,Molniya-1 nâ Â­110,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1984-04-04,Molniya-M /Block 2BL,Cosmos 1547,Retired,Success,62.927,40.57, Russia
NASA,LC-39A; Kennedy Space Center; Florida; USA,1984-04-06,Space Shuttle Challenger,STS-41-C,Retired,Success,28.5721,-80.648, USA
CASC,LC-3; Xichang Satellite Launch Center; China,1984-04-08,Long March 3,STTW 2 (Dong Fang Hong 2),Retired,Success,28.246,102.027, China
Martin Marietta,SLC-40; Cape Canaveral AFS; Florida; USA,1984-04-14,Titan 34D,DSP-11,Retired,Success,28.3922,-80.6077, USA
US Air Force,SLC-4W; Vandenberg AFB; California; USA,1984-04-17,Titan III(24)B,OPS 8424,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 86/1; Kapustin Yar; Russia,1984-05-04,Cosmos-3MRB (65MRB),BOR-4 Shuttle,Retired,Success,48.574,45.728, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1984-05-11,Cosmos-3M (11K65M),Cosmos 1550,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1984-05-17,Cosmos-3M (11K65M),Cosmos 1553,Retired,Success,62.927,40.57, Russia
Arianespace,ELV-1 (SLV); Guiana Space Centre; French Guiana; France,1984-05-23,Ariane 1,Spacenet F1,Retired,Success,5.236,-52.768, France
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1984-05-28,Cosmos-3M (11K65M),Cosmos 1559 to 1566,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 90/20; Baikonur Cosmodrome; Kazakhstan,1984-05-30,Tsyklon-2,Cosmos 1567,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1984-06-06,Molniya-M /Block 2BL,Cosmos 1569,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 86/1; Kapustin Yar; Russia,1984-06-06,Cosmos-3MRB (65MRB),BOR-5 Shuttle,Retired,Success,48.574,45.728, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1984-06-08,Cosmos-3M (11K65M),Cosmos 1570,Retired,Success,62.927,40.57, Russia
General Dynamics,SLC-36B; Cape Canaveral AFS; Florida; USA,1984-06-09,Atlas-G Centaur-D1AR,Intelsat V -509,Retired,Failure,28.3922,-80.6077, USA
General Dynamics,SLC-3W; Vandenberg AFB; California; USA,1984-06-13,Atlas-E/F SGS-2,GPS-9,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1984-06-21,Cosmos-3M (11K65M),Cosmos 1574,Retired,Success,62.927,40.57, Russia
Martin Marietta,SLC-4E; Vandenberg AFB; California; USA,1984-06-25,Titan 34D,USA-2 (KH-9),Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1984-06-27,Cosmos-3M (11K65M),Cosmos 1577,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 107/1; Kapustin Yar; Russia,1984-06-28,Cosmos-3M (11K65M),Cosmos 1578,Retired,Success,48.574,45.728, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1984-07-03,Molniya-M /Block 2BL,Cosmos 1581,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 32/2; Plesetsk Cosmodrome; Russia,1984-07-05,Tsyklon-3,Meteor-2 nâ Â­11,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1984-08-02,Molniya-M /Block 2BL,Cosmos 1586,Retired,Success,62.927,40.57, Russia
MHI,LA-Y1; Tanegashima Space Center; Japan,1984-08-02,N-II Star-37E,Himawari 3,Retired,Success,30.4,130.97, Japan
Arianespace,ELA-1; Guiana Space Centre; French Guiana; France,1984-08-04,Ariane 3,Eutelsat-1 F2; Telecom 1A,Retired,Success,5.236,-52.768, France
RVSN USSR,Site 90/20; Baikonur Cosmodrome; Kazakhstan,1984-08-07,Tsyklon-2,Cosmos 1588,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 32/2; Plesetsk Cosmodrome; Russia,1984-08-08,Tsyklon-3,Cosmos 1589,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1984-08-10,Molniya-M /Block ML,Molniya-1 nâ Â­111,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1984-08-24,Molniya-M /Block ML,Molniya-1 nâ Â­112,Retired,Success,62.927,40.57, Russia
Martin Marietta,SLC-4W; Vandenberg AFB; California; USA,1984-08-28,Titan III(34)B Agena-D,Quasar 5,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 90/19; Baikonur Cosmodrome; Kazakhstan,1984-08-29,Tsyklon-2,Cosmos 1579,Retired,Success,45.965,63.305, Kazakhstan
NASA,LC-39A; Kennedy Space Center; Florida; USA,1984-08-30,Space Shuttle Discovery,STS-41-D,Retired,Success,28.5721,-80.648, USA
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1984-09-07,Molniya-M /Block 2BL,Cosmos 1596,Retired,Success,62.927,40.57, Russia
General Dynamics,SLC-3W; Vandenberg AFB; California; USA,1984-09-08,Atlas-E/F SGS-2,GPS-10,Retired,Success,34.742,-120.5724, USA
CASC,Site 138 (LA-2B); Jiuquan Satellite Launch Center; China,1984-09-12,Long March 2C,FSW-0 No.6,Active,Success,40.958,100.291, China
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1984-09-13,Cosmos-3M (11K65M),Cosmos 1598,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1984-09-27,Cosmos-3M (11K65M),Cosmos 1601,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 32/2; Plesetsk Cosmodrome; Russia,1984-09-28,Tsyklon-3,Cosmos 1602,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 16/2; Plesetsk Cosmodrome; Russia,1984-10-04,Molniya-M /Block 2BL,Cosmos 1604,Retired,Success,62.927,40.57, Russia
NASA,LC-39A; Kennedy Space Center; Florida; USA,1984-10-05,Space Shuttle Challenger,STS-41-G,Retired,Success,28.5721,-80.648, USA
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1984-10-11,Cosmos-3M (11K65M),Cosmos 1605,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 32/1; Plesetsk Cosmodrome; Russia,1984-10-18,Tsyklon-3,Cosmos 1606,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 90/20; Baikonur Cosmodrome; Kazakhstan,1984-10-31,Tsyklon-2,Cosmos 1607,Retired,Success,45.965,63.305, Kazakhstan
NASA,LC-39A; Kennedy Space Center; Florida; USA,1984-11-08,Space Shuttle Discovery,STS-51-A,Retired,Success,28.5721,-80.648, USA
Arianespace,ELA-1; Guiana Space Centre; French Guiana; France,1984-11-10,Ariane 3,Spacenet 2; MARECS-2,Retired,Success,5.236,-52.768, France
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1984-11-15,Cosmos-3M (11K65M),Cosmos 1610,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 32/1; Plesetsk Cosmodrome; Russia,1984-11-27,Tsyklon-3,Meteor-3 nâ Â­1a,Retired,Partial Failure,62.927,40.57, Russia
Martin Marietta,SLC-4E; Vandenberg AFB; California; USA,1984-12-04,Titan 34D,USA-6 (KH-11),Retired,Success,34.742,-120.5724, USA
General Dynamics,SLC-3W; Vandenberg AFB; California; USA,1984-12-12,Atlas-E/F Star-37S-ISS,NOAA-F,Retired,Success,34.742,-120.5724, USA
RVSN USSR,Site 41/1; Plesetsk Cosmodrome; Russia,1984-12-14,Molniya-M /Block ML,Molniya-1 nâ Â­113,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 86/1; Kapustin Yar; Russia,1984-12-19,Cosmos-3MRB (65MRB),Cosmos 1614 (BOR-4 Space Shuttle),Retired,Success,48.574,45.728, Russia
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1984-12-20,Cosmos-3M (11K65M),Cosmos 1615,Retired,Success,62.927,40.57, Russia
Martin Marietta,SLC-40; Cape Canaveral AFS; Florida; USA,1984-12-22,Titan 34D,DSP-12,Retired,Success,28.3922,-80.6077, USA
RVSN USSR,Site 32/1; Plesetsk Cosmodrome; Russia,1985-01-15,Tsyklon-3,Cosmos 1617 to 1622,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 132/1; Plesetsk Cosmodrome; Russia,1985-01-15,Cosmos-3M (11K65M),Cosmos 1624,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 43/4; Plesetsk Cosmodrome; Russia,1985-01-16,Molniya-M /Block ML,Molniya-3 nâ Â­114,Retired,Success,62.927,40.57, Russia
RVSN USSR,Site 90/19; Baikonur Cosmodrome; Kazakhstan,1985-01-23,Tsyklon-2,Cosmos 1625,Retired,Success,45.965,63.305, Kazakhstan
RVSN USSR,Site 32/2; Plesetsk Cosmodrome; Russia,1985-01-24,Tsyklon-3,Cosmos 1626,Retired,Success,62.927,40.57, Russia
NASA,LC-39A; Kennedy Space Center; Florida; USA,1985-01-24,Space Shuttle Discovery,STS-51-C,Retired,Success,28.5721,-80.648, USA
RVSN USSR,Site 132/2; Plesetsk Cosmodrome; Russia,1985-02-01,Cosmos-3M (11K65M),Cosmos 1627,Retired,Success,62.927,40.57, Russia
